,name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,itemReviewed,reviewRating,author,publisher,Price,desc_new,Trim
447,2017 Ford Mustang,2017.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002364461/post-large/normalized/zoomcrop/2002364461-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT Premium with 34853 miles - $35,990",34853.0,2002364461.0,1FA6P8CF5H5275601,,,,," $35,990",2017 Ford Mustang GT Premium,GT Premium
448,2017 Ford Mustang,2017.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002340870/post-large/normalized/zoomcrop/2002340870-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT Premium with 42965 miles - $34,990",42965.0,2002340870.0,1FA6P8CF8H5319607,,,,," $34,990",2017 Ford Mustang GT Premium,GT Premium
449,2017 Ford Mustang,2017.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002287571/post-large/normalized/zoomcrop/2002287571-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT Premium with 55124 miles - $30,590",55124.0,2002287571.0,1FATP8FF9H5287250,,,,," $30,590",2017 Ford Mustang GT Premium,GT Premium
450,2014 Ford Mustang,2014.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002323335/post-large/normalized/zoomcrop/2002323335-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 Premium with 32622 miles - $22,590",32622.0,2002323335.0,1ZVBP8EM6E5303399,,,,," $22,590",2014 Ford Mustang V6 Premium,V6 Premium
451,2014 Ford Mustang,2014.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002347643/post-large/normalized/zoomcrop/2002347643-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 73600 miles - $18,990",73600.0,2002347643.0,1ZVBP8EM4E5285744,,,,," $18,990",2014 Ford Mustang V6,V6
452,2009 Ford Mustang,2009.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002333819/post-large/normalized/zoomcrop/2002333819-edc-02.jpg,Ford,"Used 2009 Ford Mustang GT Deluxe with 92125 miles - $17,990",92125.0,2002333819.0,1ZVHT82H495128699,,,,," $17,990",2009 Ford Mustang GT Deluxe,GT Deluxe
453,2019 Ford Mustang,2019.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002243668/post-large/normalized/zoomcrop/2002243668-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 55955 miles - $23,990",55955.0,2002243668.0,1FA6P8TH8K5117732,,,,," $23,990",2019 Ford Mustang EcoBoost,EcoBoost
454,2017 Ford Mustang,2017.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002347179/post-large/normalized/zoomcrop/2002347179-edc-02.jpg,Ford,"Used 2017 Ford Mustang V6 with 14995 miles - $27,990",14995.0,2002347179.0,1FA6P8AM4H5270083,,,,," $27,990",2017 Ford Mustang V6,V6
455,2020 Ford Mustang,2020.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002332179/post-large/normalized/zoomcrop/2002332179-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost Premium with 2181 miles - $31,990",2181.0,2002332179.0,1FA6P8TH0L5178980,,,,," $31,990",2020 Ford Mustang EcoBoost Premium,EcoBoost Premium
456,2014 Ford Mustang,2014.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002324238/post-large/normalized/zoomcrop/2002324238-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 Premium with 61622 miles - $19,990",61622.0,2002324238.0,1ZVBP8EM2E5243122,,,,," $19,990",2014 Ford Mustang V6 Premium,V6 Premium
457,2016 Ford Mustang,2016.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002293127/post-large/normalized/zoomcrop/2002293127-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 57239 miles - $24,990",57239.0,2002293127.0,1FA6P8TH6G5204584,,,,," $24,990",2016 Ford Mustang EcoBoost Premium,EcoBoost Premium
458,2021 Ford Mustang,2021.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002267956/post-large/normalized/zoomcrop/2002267956-edc-02.jpg,Ford,"Used 2021 Ford Mustang GT with 4481 miles - $36,990",4481.0,2002267956.0,1FA6P8CF7M5110210,,,,," $36,990",2021 Ford Mustang GT,GT
459,2020 Ford Mustang,2020.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002263235/post-large/normalized/zoomcrop/2002263235-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 23646 miles - $25,990",23646.0,2002263235.0,1FA6P8TH8L5166835,,,,," $25,990",2020 Ford Mustang EcoBoost,EcoBoost
462,2018 Ford Mustang,2018.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002300902/post-large/normalized/zoomcrop/2002300902-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost with 52137 miles - $24,590",52137.0,2002300902.0,1FA6P8THXJ5100705,,,,," $24,590",2018 Ford Mustang EcoBoost,EcoBoost
463,2021 Ford Mustang,2021.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002337313/post-large/normalized/zoomcrop/2002337313-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost with 16004 miles - $32,590",16004.0,2002337313.0,1FATP8UH6M5151401,,,,," $32,590",2021 Ford Mustang EcoBoost,EcoBoost
464,2019 Ford Mustang,2019.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002291989/post-large/normalized/zoomcrop/2002291989-edc-02.jpg,Ford,"Used 2019 Ford Mustang GT Premium with 45924 miles - $33,990",45924.0,2002291989.0,1FATP8FF9K5169951,,,,," $33,990",2019 Ford Mustang GT Premium,GT Premium
465,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002206789/post-large/normalized/zoomcrop/2002206789-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT Premium with 61205 miles - $27,590",61205.0,2002206789.0,1FATP8FF9G5212742,,,,," $27,590",2016 Ford Mustang GT Premium,GT Premium
466,2018 Ford Mustang,2018.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002259548/post-large/normalized/zoomcrop/2002259548-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT Premium with 32464 miles - $35,990",32464.0,2002259548.0,1FA6P8CF6J5127365,,,,," $35,990",2018 Ford Mustang GT Premium,GT Premium
467,2015 Ford Mustang,2015.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002271071/post-large/normalized/zoomcrop/2002271071-edc-02.jpg,Ford,"Used 2015 Ford Mustang GT Premium with 10383 miles - $33,990",10383.0,2002271071.0,1FATP8FF8F5332224,,,,," $33,990",2015 Ford Mustang GT Premium,GT Premium
468,2016 Ford Mustang,2016.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002271436/post-large/normalized/zoomcrop/2002271436-edc-02.jpg,Ford,"Used 2016 Ford Mustang V6 with 60768 miles - $20,590",60768.0,2002271436.0,1FA6P8AM4G5250723,,,,," $20,590",2016 Ford Mustang V6,V6
469,2018 Ford Mustang,2018.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002236984/post-large/normalized/zoomcrop/2002236984-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT Premium with 21328 miles - $34,590",21328.0,2002236984.0,1FA6P8CF2J5159634,,,,," $34,590",2018 Ford Mustang GT Premium,GT Premium
470,2021 Ford Mustang,2021.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002344285/post-large/normalized/zoomcrop/2002344285-edc-02.jpg,Ford,"Used 2021 Ford Mustang Mach 1 with 6155 miles - $53,990",6155.0,2002344285.0,1FA6P8R01M5551754,,,,," $53,990",2021 Ford Mustang Mach 1,Mach 1
471,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002296116/post-large/normalized/zoomcrop/2002296116-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT with 92443 miles - $25,990",92443.0,2002296116.0,1FA6P8CF3G5215346,,,,," $25,990",2016 Ford Mustang GT,GT
472,2019 Ford Mustang,2019.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002356315/post-large/normalized/zoomcrop/2002356315-edc-02.jpg,Ford,"Used 2019 Ford Mustang GT Premium with 12423 miles - $42,990",12423.0,2002356315.0,1FA6P8CF0K5137956,,,,," $42,990",2019 Ford Mustang GT Premium,GT Premium
473,2018 Ford Mustang,2018.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002345517/post-large/normalized/zoomcrop/2002345517-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost Premium with 59095 miles - $25,990",59095.0,2002345517.0,1FATP8UH0J5124819,,,,," $25,990",2018 Ford Mustang EcoBoost Premium,EcoBoost Premium
474,2011 Ford Mustang,2011.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002143940/post-large/normalized/zoomcrop/2002143940-edc-02.jpg,Ford,"Used 2011 Ford Mustang Shelby GT500 with 32595 miles - $39,590",32595.0,2002143940.0,1ZVBP8JS2B5147328,,,,," $39,590",2011 Ford Mustang Shelby GT500,Shelby GT500
475,2018 Ford Mustang,2018.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002283262/post-large/normalized/zoomcrop/2002283262-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT Premium with 7055 miles - $37,590",7055.0,2002283262.0,1FA6P8CF9J5173899,,,,," $37,590",2018 Ford Mustang GT Premium,GT Premium
476,2018 Ford Mustang,2018.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002311973/post-large/normalized/zoomcrop/2002311973-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost with 69872 miles - $23,590",69872.0,2002311973.0,1FA6P8TH1J5125539,,,,," $23,590",2018 Ford Mustang EcoBoost,EcoBoost
477,2021 Ford Mustang,2021.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002325622/post-large/normalized/zoomcrop/2002325622-edc-02.jpg,Ford,"Used 2021 Ford Mustang GT Premium with 3186 miles - $45,590",3186.0,2002325622.0,1FA6P8CF3M5147397,,,,," $45,590",2021 Ford Mustang GT Premium,GT Premium
478,2014 Ford Mustang,2014.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002317459/post-large/normalized/zoomcrop/2002317459-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT Premium with 7302 miles - $34,590",7302.0,2002317459.0,1ZVBP8CF2E5261124,,,,," $34,590",2014 Ford Mustang GT Premium,GT Premium
479,2014 Ford Mustang,2014.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002244345/post-large/normalized/zoomcrop/2002244345-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 84302 miles - $16,990",84302.0,2002244345.0,1ZVBP8AM4E5329084,,,,," $16,990",2014 Ford Mustang V6,V6
480,2012 Ford Mustang,2012.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002227638/post-large/normalized/zoomcrop/2002227638-edc-02.jpg,Ford,"Used 2012 Ford Mustang Shelby GT500 with 6280 miles - $49,590",6280.0,2002227638.0,1ZVBP8JS7C5211882,,,,," $49,590",2012 Ford Mustang Shelby GT500,Shelby GT500
481,2020 Ford Mustang,2020.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002322208/post-large/normalized/zoomcrop/2002322208-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 40833 miles - $25,990",40833.0,2002322208.0,1FA6P8TH0L5186884,,,,," $25,990",2020 Ford Mustang EcoBoost,EcoBoost
484,2021 Ford Mustang,2021.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002347170/post-large/normalized/zoomcrop/2002347170-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost with 6330 miles - $32,990",6330.0,2002347170.0,1FA6P8TH3M5138992,,,,," $32,990",2021 Ford Mustang EcoBoost,EcoBoost
485,2012 Ford Mustang,2012.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002276458/post-large/normalized/zoomcrop/2002276458-edc-02.jpg,Ford,"Used 2012 Ford Mustang GT Premium with 31499 miles - $26,990",31499.0,2002276458.0,1ZVBP8CF3C5250887,,,,," $26,990",2012 Ford Mustang GT Premium,GT Premium
486,2013 Ford Mustang,2013.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002367615/post-large/normalized/zoomcrop/2002367615-edc-02.jpg,Ford,"Used 2013 Ford Mustang Shelby GT500 with 18655 miles - $64,990",18655.0,2002367615.0,1ZVBP8JZ8D5243321,,,,," $64,990",2013 Ford Mustang Shelby GT500,Shelby GT500
487,2021 Ford Mustang,2021.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002284879/post-large/normalized/zoomcrop/2002284879-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost Premium with 12081 miles - $32,990",12081.0,2002284879.0,1FA6P8THXM5140738,,,,," $32,990",2021 Ford Mustang EcoBoost Premium,EcoBoost Premium
488,2013 Ford Mustang,2013.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2001973785/post-large/normalized/zoomcrop/2001973785-edc-02.jpg,Ford,"Used 2013 Ford Mustang V6 with 90292 miles - $15,990",90292.0,2001973785.0,1ZVBP8AM6D5259554,,,,," $15,990",2013 Ford Mustang V6,V6
489,2020 Ford Mustang,2020.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002263235/post-large/normalized/zoomcrop/2002263235-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 23646 miles - $25,990",23646.0,2002263235.0,1FA6P8TH8L5166835,,,,," $25,990",2020 Ford Mustang EcoBoost,EcoBoost
490,2010 Ford Mustang,2010.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002307166/post-large/normalized/zoomcrop/2002307166-edc-02.jpg,Ford,"Used 2010 Ford Mustang GT Premium with 61994 miles - $22,590",61994.0,2002307166.0,1ZVBP8FH4A5133975,,,,," $22,590",2010 Ford Mustang GT Premium,GT Premium
491,2020 Ford Mustang,2020.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002298053/post-large/normalized/zoomcrop/2002298053-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 33116 miles - $26,990",33116.0,2002298053.0,1FA6P8TH3L5168833,,,,," $26,990",2020 Ford Mustang EcoBoost,EcoBoost
492,2015 Ford Mustang,2015.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002285837/post-large/normalized/zoomcrop/2002285837-edc-02.jpg,Ford,"Used 2015 Ford Mustang GT Premium with 96976 miles - $26,590",96976.0,2002285837.0,1FA6P8CF7F5423731,,,,," $26,590",2015 Ford Mustang GT Premium,GT Premium
493,2018 Ford Mustang,2018.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002311973/post-large/normalized/zoomcrop/2002311973-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost with 69872 miles - $23,590",69872.0,2002311973.0,1FA6P8TH1J5125539,,,,," $23,590",2018 Ford Mustang EcoBoost,EcoBoost
494,2012 Ford Mustang,2012.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002314559/post-large/normalized/zoomcrop/2002314559-edc-02.jpg,Ford,"Used 2012 Ford Mustang Premium with 65983 miles - $17,990",65983.0,2002314559.0,1ZVBP8EM7C5257322,,,,," $17,990",2012 Ford Mustang Premium,Premium
495,2014 Ford Mustang,2014.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002251034/post-large/normalized/zoomcrop/2002251034-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT Premium with 13465 miles - $30,590",13465.0,2002251034.0,1ZVBP8CF5E5328265,,,,," $30,590",2014 Ford Mustang GT Premium,GT Premium
496,2016 Ford Mustang,2016.0,Ford,Mustang,Green,//cdnblob.fastly.carvana.io/2002332675/post-large/normalized/zoomcrop/2002332675-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT with 58167 miles - $31,990",58167.0,2002332675.0,1FA6P8CF1G5334383,,,,," $31,990",2016 Ford Mustang GT,GT
497,2014 Ford Mustang,2014.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002321118/post-large/normalized/zoomcrop/2002321118-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 60088 miles - $18,990",60088.0,2002321118.0,1ZVBP8EM5E5289334,,,,," $18,990",2014 Ford Mustang V6,V6
498,2020 Ford Mustang,2020.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002322208/post-large/normalized/zoomcrop/2002322208-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 40833 miles - $25,990",40833.0,2002322208.0,1FA6P8TH0L5186884,,,,," $25,990",2020 Ford Mustang EcoBoost,EcoBoost
499,2016 Ford Mustang,2016.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002272956/post-large/normalized/zoomcrop/2002272956-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost with 72354 miles - $21,590",72354.0,2002272956.0,1FA6P8TH2G5256908,,,,," $21,590",2016 Ford Mustang EcoBoost,EcoBoost
500,2017 Ford Mustang,2017.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002306069/post-large/normalized/zoomcrop/2002306069-edc-02.jpg,Ford,"Used 2017 Ford Mustang EcoBoost Premium with 84100 miles - $22,590",84100.0,2002306069.0,1FATP8UH1H5294990,,,,," $22,590",2017 Ford Mustang EcoBoost Premium,EcoBoost Premium
501,2018 Ford Mustang,2018.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002272155/post-large/normalized/zoomcrop/2002272155-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost Premium with 55650 miles - $24,590",55650.0,2002272155.0,1FA6P8TH2J5167606,,,,," $24,590",2018 Ford Mustang EcoBoost Premium,EcoBoost Premium
502,2019 Ford Mustang,2019.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002288346/post-large/normalized/zoomcrop/2002288346-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 46846 miles - $24,590",46846.0,2002288346.0,1FA6P8TH2K5174279,,,,," $24,590",2019 Ford Mustang EcoBoost,EcoBoost
503,2015 Ford Mustang,2015.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002293142/post-large/normalized/zoomcrop/2002293142-edc-02.jpg,Ford,"Used 2015 Ford Mustang EcoBoost Premium with 66787 miles - $22,990",66787.0,2002293142.0,1FATP8UH2F5328481,,,,," $22,990",2015 Ford Mustang EcoBoost Premium,EcoBoost Premium
506,2019 Ford Mustang,2019.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002267044/post-large/normalized/zoomcrop/2002267044-edc-02.jpg,Ford,"Used 2019 Ford Mustang GT with 11282 miles - $33,990",11282.0,2002267044.0,1FA6P8CF8K5187830,,,,," $33,990",2019 Ford Mustang GT,GT
507,2021 Ford Mustang,2021.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002344285/post-large/normalized/zoomcrop/2002344285-edc-02.jpg,Ford,"Used 2021 Ford Mustang Mach 1 with 6155 miles - $53,990",6155.0,2002344285.0,1FA6P8R01M5551754,,,,," $53,990",2021 Ford Mustang Mach 1,Mach 1
508,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002313301/post-large/normalized/zoomcrop/2002313301-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 41630 miles - $23,590",41630.0,2002313301.0,1FA6P8TH2G5282229,,,,," $23,590",2016 Ford Mustang EcoBoost Premium,EcoBoost Premium
509,2019 Ford Mustang,2019.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002297910/post-large/normalized/zoomcrop/2002297910-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 61175 miles - $24,590",61175.0,2002297910.0,1FA6P8TH4K5135306,,,,," $24,590",2019 Ford Mustang EcoBoost,EcoBoost
510,2014 Ford Mustang,2014.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002246796/post-large/normalized/zoomcrop/2002246796-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 65725 miles - $18,990",65725.0,2002246796.0,1ZVBP8AM6E5282561,,,,," $18,990",2014 Ford Mustang V6,V6
511,2015 Ford Mustang,2015.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002277257/post-large/normalized/zoomcrop/2002277257-edc-02.jpg,Ford,"Used 2015 Ford Mustang GT Premium with 39957 miles - $30,990",39957.0,2002277257.0,1FA6P8CF2F5317462,,,,," $30,990",2015 Ford Mustang GT Premium,GT Premium
512,2017 Ford Mustang,2017.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002337068/post-large/normalized/zoomcrop/2002337068-edc-02.jpg,Ford,"Used 2017 Ford Mustang V6 with 962 miles - $29,590",962.0,2002337068.0,1FATP8EM0H5224831,,,,," $29,590",2017 Ford Mustang V6,V6
513,2017 Ford Mustang,2017.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002345210/post-large/normalized/zoomcrop/2002345210-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT Premium with 7401 miles - $39,590",7401.0,2002345210.0,1FA6P8CF2H5240630,,,,," $39,590",2017 Ford Mustang GT Premium,GT Premium
514,2011 Ford Mustang,2011.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002277267/post-large/normalized/zoomcrop/2002277267-edc-02.jpg,Ford,"Used 2011 Ford Mustang GT Premium with 102301 miles - $19,990",102301.0,2002277267.0,1ZVBP8CF9B5125682,,,,," $19,990",2011 Ford Mustang GT Premium,GT Premium
515,2012 Ford Mustang,2012.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002274589/post-large/normalized/zoomcrop/2002274589-edc-02.jpg,Ford,"Used 2012 Ford Mustang GT Premium with 37458 miles - $27,590",37458.0,2002274589.0,1ZVBP8FF7C5248751,,,,," $27,590",2012 Ford Mustang GT Premium,GT Premium
516,2018 Ford Mustang,2018.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002247951/post-large/normalized/zoomcrop/2002247951-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost Premium with 50888 miles - $23,990",50888.0,2002247951.0,1FATP8UHXJ5124150,,,,," $23,990",2018 Ford Mustang EcoBoost Premium,EcoBoost Premium
517,2020 Ford Mustang,2020.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002328207/post-large/normalized/zoomcrop/2002328207-edc-02.jpg,Ford,"Used 2020 Ford Mustang GT with 24431 miles - $34,990",24431.0,2002328207.0,1FA6P8CF3L5169074,,,,," $34,990",2020 Ford Mustang GT,GT
518,2018 Ford Mustang,2018.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002272014/post-large/normalized/zoomcrop/2002272014-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost Premium with 65433 miles - $24,590",65433.0,2002272014.0,1FA6P8TH9J5115650,,,,," $24,590",2018 Ford Mustang EcoBoost Premium,EcoBoost Premium
519,2019 Ford Mustang,2019.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002309580/post-large/normalized/zoomcrop/2002309580-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 73739 miles - $25,590",73739.0,2002309580.0,1FA6P8TH1K5120374,,,,," $25,590",2019 Ford Mustang EcoBoost,EcoBoost
520,2012 Ford Mustang,2012.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002348317/post-large/normalized/zoomcrop/2002348317-edc-02.jpg,Ford,"Used 2012 Ford Mustang GT Premium with 50678 miles - $27,990",50678.0,2002348317.0,1ZVBP8CF2C5248774,,,,," $27,990",2012 Ford Mustang GT Premium,GT Premium
521,2020 Ford Mustang,2020.0,Ford,Mustang,Green,//cdnblob.fastly.carvana.io/2002328052/post-large/normalized/zoomcrop/2002328052-edc-02.jpg,Ford,"Used 2020 Ford Mustang GT Premium with 21406 miles - $40,590",21406.0,2002328052.0,1FA6P8CFXL5143393,,,,," $40,590",2020 Ford Mustang GT Premium,GT Premium
522,2021 Ford Mustang,2021.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002304607/post-large/normalized/zoomcrop/2002304607-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost Premium with 39925 miles - $29,990",39925.0,2002304607.0,1FATP8UH3M5104679,,,,," $29,990",2021 Ford Mustang EcoBoost Premium,EcoBoost Premium
523,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002318146/post-large/normalized/zoomcrop/2002318146-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT with 26308 miles - $32,990",26308.0,2002318146.0,1FA6P8CF7G5244851,,,,," $32,990",2016 Ford Mustang GT,GT
524,2017 Ford Mustang,2017.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002233571/post-large/normalized/zoomcrop/2002233571-edc-02.jpg,Ford,"Used 2017 Ford Mustang Shelby GT350R with 13614 miles - $60,990",13614.0,2002233571.0,1FA6P8JZ7H5522176,,,,," $60,990",2017 Ford Mustang Shelby GT350R,Shelby GT350R
525,2017 Ford Mustang,2017.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002288459/post-large/normalized/zoomcrop/2002288459-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT with 61547 miles - $28,990",61547.0,2002288459.0,1FA6P8CF4H5301458,,,,," $28,990",2017 Ford Mustang GT,GT
528,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002318146/post-large/normalized/zoomcrop/2002318146-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT with 26308 miles - $32,990",26308.0,2002318146.0,1FA6P8CF7G5244851,,,,," $32,990",2016 Ford Mustang GT,GT
529,2015 Ford Mustang,2015.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002293142/post-large/normalized/zoomcrop/2002293142-edc-02.jpg,Ford,"Used 2015 Ford Mustang EcoBoost Premium with 66787 miles - $22,990",66787.0,2002293142.0,1FATP8UH2F5328481,,,,," $22,990",2015 Ford Mustang EcoBoost Premium,EcoBoost Premium
530,2016 Ford Mustang,2016.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002301696/post-large/normalized/zoomcrop/2002301696-edc-02.jpg,Ford,"Used 2016 Ford Mustang Shelby GT350R with 87387 miles - $47,590",87387.0,2002301696.0,1FA6P8JZ5G5522983,,,,," $47,590",2016 Ford Mustang Shelby GT350R,Shelby GT350R
531,2018 Ford Mustang,2018.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002247951/post-large/normalized/zoomcrop/2002247951-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost Premium with 50888 miles - $23,990",50888.0,2002247951.0,1FATP8UHXJ5124150,,,,," $23,990",2018 Ford Mustang EcoBoost Premium,EcoBoost Premium
532,2012 Ford Mustang,2012.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002274589/post-large/normalized/zoomcrop/2002274589-edc-02.jpg,Ford,"Used 2012 Ford Mustang GT Premium with 37458 miles - $27,590",37458.0,2002274589.0,1ZVBP8FF7C5248751,,,,," $27,590",2012 Ford Mustang GT Premium,GT Premium
533,2022 Ford Mustang,2022.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002241808/post-large/normalized/zoomcrop/2002241808-edc-02.jpg,Ford,"Used 2022 Ford Mustang GT with 4877 miles - $40,990",4877.0,2002241808.0,1FA6P8CF0N5110924,,,,," $40,990",2022 Ford Mustang GT,GT
